Data,Bebidas_Cantidad,Bebidas_Ventas,Comida_Cantidad,Comida_Ventas,Otros_Cantitdad,Otros_Ventas,Total_Cantidad,Total_Ventas,,,
21/08/2023,74,217.00,144,579.50,104,231.15,322,1027.65,,,
22/08/2023,79,227.90,148,592.50,143,331.45,370,1151.85,,,
23/08/2023,76,220.60,151,617.00,138,293.40,365,1131.00,,,
24/08/2023,92,268.70,184,759.10,164,334.75,440,1362.55,,,
25/08/2023,82,224.40,139,529.70,126,282.70,347,1036.80,,,
26/08/2023,117,355.70,230,908.90,185,449.90,532,1714.50,,,
27/08/2023,106,308.80,229,954.70,239,520.90,574,1784.40,,,
28/08/2023,86,256.90,168,668.90,172,373.00,426,1298.80,,,
29/08/2023,63,184.40,159,642.70,139,335.50,361,1162.60,,,
30/08/2023,85,230.80,161,665.30,157,375.75,403,1271.85,,,
31/08/2023,83,233.40,176,680.00,154,336.95,413,1250.35,,,
01/09/2023,76,211.20,161,602.60,160,389.55,397,1203.35,,,
02/09/2023,114,341.70,180,732.00,278,563.05,572,1636.75,,,
03/09/2023,112,366.50,186,765.50,196,421.40,494,1553.40,,,
04/09/2023,127,353.40,194,821.20,192,425.10,513,1599.70,,,
05/09/2023,73,215.80,142,555.70,170,394.00,385,1165.50,,,
06/09/2023,52,177.20,151,594.50,173,379.95,376,1151.65,,,
07/09/2023,94,259.50,170,717.90,142,289.25,406,1266.65,,,
08/09/2023,108,291.10,180,686.80,227,468.95,515,1446.85,,,
09/09/2023,130,375.10,234,955.10,227,501.10,591,1831.30,,,
10/09/2023,148,430.30,268,1067.90,206,459.10,622,1957.30,,,
11/09/2023,103,290.40,214,829.50,221,481.85,538,1601.75,,,
12/09/2023,91,260.70,173,720.00,192,414.15,456,1394.85,,,
13/09/2023,86,235.00,181,724.10,194,444.30,461,1403.40,,,
14/09/2023,111,310.40,159,654.10,195,400.85,465,1365.35,,,
15/09/2023,93,260.50,175,708.60,214,441.55,482,1410.65,,,
16/09/2023,126,358.60,265,1090.90,266,568.90,657,2018.40,,,
17/09/2023,140,415.90,317,1333.00,270,591.05,727,2339.95,,,
18/09/2023,69,193.20,174,735.10,232,503.05,475,1431.35,,,
19/09/2023,88,250.00,160,625.10,241,451.80,489,1326.90,,,
20/09/2023,85,247.20,178,742.90,211,451.80,474,1441.90,,,
21/09/2023,133,378.80,197,850.85,252,639.90,582,1869.55,,,
22/09/2023,121,341.90,206,827.10,240,506.85,567,1675.85,,,
23/09/2023,130,383.50,251,1081.60,275,623.35,656,2088.45,,,
24/09/2023,145,413.60,319,1345.40,370,801.45,834,2560.45,,,
25/09/2023,140,387.90,247,1039.50,276,594.75,663,2022.15,,,
26/09/2023,90,248.10,180,737.00,193,432.55,463,1417.65,,,
27/09/2023,90,241.00,195,766.00,231,499.15,516,1506.15,,,
28/09/2023,111,319.70,200,764.20,238,531.10,549,1615.00,,,
29/09/2023,100,280.00,221,896.60,231,503.45,552,1680.05,,,
30/09/2023,149,422.40,274,1132.90,289,645.80,712,2201.10,,,
01/10/2023,148,418.95,256,1081.00,318,752.70,722,2252.65,,,
02/10/2023,95,261.60,190,765.00,235,493.90,520,1520.50,,,
03/10/2023,84,234.20,158,665.80,212,506.35,454,1406.35,,,
04/10/2023,98,268.80,157,635.20,228,518.75,483,1422.75,,,
05/10/2023,104,275.20,172,739.70,217,444.35,493,1459.25,,,
06/10/2023,148,397.50,236,927.70,341,683.05,725,2008.25,,,
07/10/2023,153,422.30,298,1193.80,378,778.75,829,2394.85,,,
08/10/2023,214,605.20,381,1758.40,427,849.00,1022,3212.60,,,
09/10/2023,128,371.70,248,1090.70,236,538.75,612,2001.15,,,
10/10/2023,115,321.90,186,787.10,282,604.85,583,1713.85,,,
11/10/2023,108,297.70,194,813.00,258,568.55,560,1679.25,,,
12/10/2023,279,761.20,401,1384.10,605,1156.65,1285,3301.95,,,
13/10/2023,151,427.40,296,1211.30,302,615.85,749,2254.55,,,
14/10/2023,213,613.90,336,1366.50,386,767.75,935,2748.15,,,
15/10/2023,153,437.30,359,1476.30,405,777.30,917,2690.90,,,
16/10/2023,73,211.00,144,636.10,209,416.25,426,1263.35,,,
17/10/2023,102,301.20,141,572.40,226,463.40,469,1337.00,,,
18/10/2023,109,319.30,165,674.40,226,481.65,500,1475.35,,,
19/10/2023,88,253.80,167,648.60,209,454.40,464,1356.80,,,
20/10/2023,135,381.10,234,985.30,286,547.75,655,1914.15,,,
21/10/2023,156,442.30,298,1260.40,376,790.00,830,2492.70,,,
22/10/2023,149,415.40,283,1181.50,354,750.45,786,2347.35,,,
23/10/2023,101,289.60,200,765.80,257,615.00,558,1670.40,,,
24/10/2023,96,269.30,178,696.20,233,549.50,507,1515.00,,,
25/10/2023,93,278.10,151,599.40,256,550.35,500,1427.85,,,
26/10/2023,129,367.00,206,772.00,241,502.95,576,1641.95,,,
27/10/2023,131,374.90,217,860.30,291,603.65,639,1838.85,,,
28/10/2023,166,488.90,306,1264.30,386,763.35,858,2516.55,,,
29/10/2023,184,523.90,344,1360.50,383,826.10,911,2710.50,,,
30/10/2023,120,328.30,190,845.70,228,493.40,538,1667.40,,,
31/10/2023,119,348.50,215,945.30,226,497.55,560,1791.35,,,
01/11/2023,108,300.60,212,838.10,233,548.20,553,1686.90,,,
02/11/2023,113,316.30,175,679.50,184,417.75,472,1413.55,,,
03/11/2023,125,364.50,235,953.40,234,501.70,594,1819.60,,,
04/11/2023,172,509.10,252,989.10,307,631.90,731,2130.10,,,
05/11/2023,155,467.80,351,1471.90,378,795.50,884,2735.20,,,
06/11/2023,91,264.00,180,706.90,214,468.50,485,1439.40,,,
07/11/2023,126,340.20,196,841.20,255,601.30,577,1782.70,,,
08/11/2023,88,245.80,167,675.30,189,439.20,444,1360.30,,,
09/11/2023,130,370.80,253,992.50,272,596.75,655,1960.05,,,
10/11/2023,102,288.70,191,718.00,260,572.65,553,1579.35,,,
11/11/2023,165,473.80,311,1270.90,327,652.90,803,2397.60,,,
12/11/2023,154,449.30,248,933.60,296,618.30,698,2001.20,,,
13/11/2023,64,182.50,157,620.90,215,430.45,436,1233.85,,,
14/11/2023,80,218.50,161,619.20,206,446.55,447,1284.25,,,
15/11/2023,74,194.80,157,589.80,210,474.00,441,1258.60,,,
16/11/2023,105,305.40,190,718.10,260,577.00,555,1600.50,,,
17/11/2023,146,433.50,240,932.20,271,560.55,657,1926.25,,,
18/11/2023,178,546.30,303,1353.30,408,868.40,889,2768.00,,,
19/11/2023,170,530.20,299,1326.30,344,698.15,813,2554.65,,,
20/11/2023,91,283.60,180,778.40,273,514.95,544,1576.95,,,
21/11/2023,77,222.80,132,539.60,235,483.40,444,1245.80,,,
22/11/2023,88,262.00,148,595.00,207,449.65,443,1306.65,,,
23/11/2023,108,297.50,161,693.20,239,489.05,508,1479.75,,,
24/11/2023,108,357.50,176,687.90,246,504.05,530,1549.45,,,
25/11/2023,131,399.70,269,1062.90,410,816.75,810,2279.35,,,
26/11/2023,159,515.90,296,1264.20,319,693.30,774,2473.40,,,
27/11/2023,93,282.80,166,707.80,250,557.00,509,1547.60,,,
28/11/2023,77,238.40,149,559.50,240,485.20,466,1283.10,,,
29/11/2023,97,301.20,158,625.00,172,389.70,427,1315.90,,,
30/11/2023,89,267.70,125,468.60,189,393.10,403,1129.40,,,
01/12/2023,128,375.80,228,986.40,295,596.65,651,1958.85,,,
02/12/2023,156,462.90,292,1305.60,371,775.60,819,2544.10,,,
03/12/2023,167,553.70,268,1103.40,370,769.80,805,2426.90,,,
04/12/2023,105,330.80,154,648.50,265,630.65,524,1609.95,,,
05/12/2023,73,232.20,127,517.10,235,490.65,435,1239.95,,,
06/12/2023,112,320.40,192,743.10,252,522.20,556,1585.70,,,
07/12/2023,141,427.80,262,1041.20,308,680.40,711,2149.40,,,
08/12/2023,259,774.70,396,1682.70,407,880.60,1062,3338.00,,,
09/12/2023,175,530.80,326,1306.80,387,834.20,888,2671.80,,,
10/12/2023,145,449.10,243,978.80,264,559.65,652,1987.55,,,
11/12/2023,48,152.70,104,421.50,179,371.30,331,945.50,,,
12/12/2023,68,197.70,108,424.10,205,433.70,381,1055.50,,,
13/12/2023,69,215.60,135,602.80,214,456.25,418,1274.65,,,
14/12/2023,84,222.90,127,519.00,233,475.10,444,1217.00,,,
15/12/2023,120,358.80,168,706.50,280,568.15,568,1633.45,,,
16/12/2023,168,504.80,246,893.10,348,712.90,762,2110.80,,,
17/12/2023,136,405.70,244,899.70,325,699.80,705,2005.20,,,
18/12/2023,109,331.10,158,642.40,210,451.85,477,1425.35,,,
19/12/2023,69,199.60,116,444.80,220,451.15,405,1095.55,,,
20/12/2023,76,241.40,127,539.30,182,357.55,385,1138.25,,,
21/12/2023,80,248.10,106,449.30,147,344.35,333,1041.75,,,
22/12/2023,85,250.60,128,520.40,149,338.65,362,1109.65,,,
23/12/2023,99,298.90,181,688.60,198,436.75,478,1424.25,,,
24/12/2023,53,165.90,96,393.70,100,253.50,249,813.10,,,
25/12/2023,68,234.30,113,532.20,119,294.15,300,1060.65,,,
26/12/2023,130,397.50,204,861.00,253,546.25,587,1804.75,,,
27/12/2023,134,398.40,222,1001.40,276,638.35,632,2038.15,,,
28/12/2023,129,401.80,241,991.90,291,666.15,661,2059.85,,,
29/12/2023,152,471.30,244,1037.30,287,624.30,683,2132.90,,,
30/12/2023,134,417.90,256,1025.90,292,628.95,682,2072.75,,,
31/12/2023,101,301.00,170,690.50,191,462.40,462,1453.90,,,
01/01/2024,161,497.60,230,986.00,281,593.20,672,2076.80,,,
02/01/2024,118,356.70,189,806.10,241,540.30,548,1703.10,,,
03/01/2024,133,375.70,252,1140.40,258,605.30,643,2121.40,,,
04/01/2024,147,446.30,234,980.00,247,576.25,628,2002.55,,,
05/01/2024,93,275.30,166,727.90,183,406.95,442,1410.15,,,
06/01/2024,70,204.30,129,570.80,177,409.80,376,1184.90,,,
07/01/2024,74,221.10,148,640.70,218,448.55,440,1310.35,,,
08/01/2024,57,166.70,110,492.70,156,344.45,323,1003.85,,,
09/01/2024,73,210.30,101,449.40,181,413.75,355,1073.45,,,
10/01/2024,54,162.10,93,381.20,176,361.10,323,904.40,,,
11/01/2024,77,226.00,109,429.00,173,356.45,359,1011.45,,,
12/01/2024,88,256.40,178,726.70,260,529.65,526,1512.75,,,
13/01/2024,117,355.90,217,879.30,319,653.95,653,1889.15,,,
14/01/2024,143,445.20,216,918.20,249,523.25,608,1886.65,,,
15/01/2024,69,205.50,107,421.10,173,364.15,349,990.75,,,
16/01/2024,77,234.80,109,447.80,214,488.21,400,1170.81,,,
18/01/2024,72,210.80,156,702.50,196,431.00,424,1344.30,,,
19/01/2024,108,321.90,173,787.00,211,466.45,492,1575.35,,,
20/01/2024,176,532.30,261,1003.70,377,810.80,814,2346.80,,,
21/01/2024,126,364.80,284,1131.90,332,712.75,742,2209.45,,,
22/01/2024,91,248.20,139,540.90,215,464.75,445,1253.85,,,
23/01/2024,79,246.30,149,611.30,239,488.10,467,1345.70,,,
24/01/2024,57,166.90,118,482.10,184,379.70,359,1028.70,,,
25/01/2024,89,263.20,121,532.80,189,352.35,399,1148.35,,,
26/01/2024,111,340.40,198,838.60,269,550.80,578,1729.80,,,
27/01/2024,150,429.20,286,1171.60,464,904.75,900,2505.55,,,
28/01/2024,137,415.70,296,1205.00,325,664.20,758,2284.90,,,
29/01/2024,82,270.50,174,713.40,250,532.30,506,1516.20,,,
30/01/2024,71,211.40,134,493.00,217,450.40,422,1154.80,,,
31/01/2024,97,297.00,153,616.90,234,552.80,484,1466.70,,,
01/02/2024,83,243.50,137,582.70,219,474.10,439,1300.30,,,
02/02/2024,98,329.60,184,750.80,293,553.65,575,1634.05,,,
03/02/2024,140,418.40,308,1285.30,449,857.35,897,2561.05,,,
04/02/2024,127,365.40,248,1063.10,302,631.55,677,2060.05,,,
05/02/2024,56,172.10,122,471.90,157,374.90,335,1018.90,,,
06/02/2024,58,158.80,114,476.80,166,353.00,338,988.60,,,
07/02/2024,69,207.00,141,534.00,235,525.70,445,1266.70,,,
08/02/2024,72,215.30,143,593.30,238,516.55,453,1325.15,,,
09/02/2024,117,352.40,211,886.10,275,552.55,603,1791.05,,,
10/02/2024,162,489.90,282,1087.50,401,799.25,845,2376.65,,,
11/02/2024,197,600.60,312,1312.00,309,649.30,818,2561.90,,,
12/02/2024,149,458.60,229,978.20,257,525.65,635,1962.45,,,
13/02/2024,121,366.00,198,795.60,276,635.10,595,1796.70,,,
14/02/2024,81,260.60,176,680.10,252,516.10,509,1456.80,,,
15/02/2024,78,248.50,165,625.70,211,455.50,454,1329.70,,,
16/02/2024,128,383.00,182,727.80,255,524.85,565,1635.65,,,
17/02/2024,110,335.70,289,1146.30,350,725.40,749,2207.40,,,
18/02/2024,190,594.40,321,1371.70,340,689.00,851,2655.10,,,
19/02/2024,82,244.00,170,694.20,208,456.65,460,1394.85,,,
20/02/2024,98,291.20,176,777.30,212,463.10,486,1531.60,,,
21/02/2024,90,293.40,140,608.70,189,442.15,419,1344.25,,,
22/02/2024,142,399.30,186,745.10,282,610.15,610,1754.55,,,
23/02/2024,110,338.20,200,819.30,316,639.10,626,1796.60,,,
24/02/2024,197,602.40,276,1205.00,398,818.00,871,2625.40,,,
25/02/2024,170,544.40,273,1113.60,376,766.35,819,2424.35,,,
26/02/2024,234,782.50,209,895.90,273,595.50,716,2273.90,,,
27/02/2024,75,239.70,126,466.20,201,428.45,402,1134.35,,,
28/02/2024,106,312.30,171,694.90,258,551.25,535,1558.45,,,
29/02/2024,117,353.70,163,724.00,241,504.75,521,1582.45,,,
01/03/2024,142,451.70,252,1117.00,333,697.60,727,2266.30,,,
02/03/2024,176,541.30,280,1102.00,369,788.20,825,2431.50,,,
03/03/2024,165,509.60,354,1556.80,442,928.40,961,2994.80,,,
04/03/2024,137,411.80,206,902.70,248,570.70,591,1885.20,,,
05/03/2024,100,306.70,179,732.30,276,579.15,555,1618.15,,,
06/03/2024,99,290.40,158,678.30,207,485.00,464,1453.70,,,
07/03/2024,116,370.70,196,853.80,273,598.25,585,1822.75,,,
08/03/2024,171,510.30,242,961.50,407,831.70,820,2303.50,,,
09/03/2024,169,533.00,314,1210.40,401,910.00,884,2653.40,,,
10/03/2024,207,629.50,308,1204.80,427,842.60,942,2676.90,,,
11/03/2024,91,262.70,184,779.70,255,527.15,530,1569.55,,,
12/03/2024,100,301.30,157,681.10,193,412.85,450,1395.25,,,
13/03/2024,95,260.80,161,689.20,229,565.70,485,1515.70,,,
14/03/2024,114,356.40,172,720.00,271,578.25,557,1654.65,,,
15/03/2024,110,346.00,190,798.90,292,565.65,592,1710.55,,,
16/03/2024,173,519.10,298,1275.10,373,773.50,844,2567.70,,,
17/03/2024,184,572.70,356,1531.00,378,789.25,918,2892.95,,,
18/03/2024,136,404.10,203,868.00,268,561.10,607,1833.20,,,
19/03/2024,95,292.00,127,538.50,152,299.65,374,1130.15,,,
20/03/2024,92,262.10,142,612.50,201,418.90,435,1293.50,,,
21/03/2024,92,250.80,138,542.20,201,431.45,431,1224.45,,,
22/03/2024,123,380.50,190,814.90,272,516.65,585,1712.05,,,
23/03/2024,148,456.80,228,984.30,265,556.55,641,1997.65,,,
24/03/2024,151,452.50,303,1273.40,345,687.80,799,2413.70,,,
25/03/2024,139,425.70,267,1121.40,291,592.40,697,2139.50,,,
26/03/2024,136,401.60,222,916.60,271,607.80,629,1926.00,,,
27/03/2024,121,341.60,215,918.50,214,476.60,550,1736.70,,,
28/03/2024,173,546.10,282,1153.40,300,673.05,755,2372.55,,,
29/03/2024,176,516.60,272,1089.90,340,696.95,788,2303.45,,,
30/03/2024,163,495.40,278,1189.50,294,668.30,735,2353.20,,,
31/03/2024,186,575.10,280,1248.00,336,713.45,802,2536.55,,,
01/04/2024,147,443.10,244,1000.40,303,685.60,694,2129.10,,,
02/04/2024,100,305.40,138,587.80,174,443.45,412,1336.65,,,
03/04/2024,84,237.00,152,666.40,169,420.40,405,1323.80,,,
04/04/2024,82,247.10,180,801.10,206,421.20,468,1469.40,,,
05/04/2024,98,294.90,206,855.60,242,529.10,546,1679.60,,,
06/04/2024,190,567.60,313,1314.90,399,765.70,902,2648.20,,,
07/04/2024,178,563.90,309,1269.30,362,719.80,849,2553.00,,,
08/04/2024,101,314.10,192,840.10,256,641.85,549,1796.05,,,
09/04/2024,77,222.10,158,648.90,250,551.25,485,1422.25,,,
10/04/2024,124,365.60,187,886.70,220,512.20,531,1764.50,,,
11/04/2024,129,395.60,172,722.80,246,587.00,547,1705.40,,,
12/04/2024,142,433.70,214,905.20,284,577.90,640,1916.80,,,
13/04/2024,144,431.60,243,1050.00,297,674.75,684,2156.35,,,
14/04/2024,188,577.00,249,1129.00,333,658.15,770,2364.15,,,
15/04/2024,122,357.20,178,815.00,249,593.20,549,1765.40,,,
16/04/2024,88,255.80,143,649.40,185,389.85,416,1295.05,,,
17/04/2024,62,184.20,165,682.80,246,543.15,473,1410.15,,,
18/04/2024,111,327.70,184,803.10,247,573.55,542,1704.35,,,
19/04/2024,111,344.90,224,977.00,266,578.20,601,1900.10,,,
20/04/2024,155,454.80,296,1265.80,367,818.65,818,2539.25,,,
21/04/2024,172,544.40,311,1402.50,320,674.85,803,2621.75,,,
22/04/2024,107,326.20,206,897.00,249,572.30,562,1795.50,,,
23/04/2024,95,293.30,178,716.30,291,618.70,564,1628.30,,,
24/04/2024,58,155.80,141,590.30,168,399.25,367,1145.35,,,
25/04/2024,99,278.00,171,712.40,249,524.20,519,1514.60,,,
26/04/2024,158,475.30,246,1074.00,301,681.85,705,2231.15,,,
27/04/2024,165,503.00,271,1012.80,351,734.90,787,2250.70,,,
28/04/2024,169,519.10,316,1405.60,377,748.30,862,2673.00,,,
29/04/2024,111,339.30,260,1158.20,295,640.30,666,2137.80,,,
30/04/2024,76,237.60,172,804.20,168,417.35,416,1459.15,,,
01/05/2024,123,372.50,234,991.10,276,668.85,633,2032.45,,,
02/05/2024,147,457.00,276,1215.10,330,747.60,753,2419.70,,,
03/05/2024,145,438.40,263,1196.00,257,571.00,665,2205.40,,,
04/05/2024,159,478.80,250,1156.80,321,718.40,730,2354.00,,,
05/05/2024,158,477.80,305,1299.00,371,831.80,834,2608.60,,,
06/05/2024,115,345.70,212,929.20,227,579.75,554,1854.65,,,
07/05/2024,101,307.70,158,660.90,218,525.10,477,1493.70,,,
08/05/2024,98,294.40,179,769.40,241,524.65,518,1588.45,,,
09/05/2024,111,337.80,200,836.30,283,631.70,594,1805.80,,,
10/05/2024,159,493.60,238,981.40,300,619.60,697,2094.60,,,
11/05/2024,125,349.10,264,1088.30,355,698.85,744,2136.25,,,
12/05/2024,180,549.10,295,1352.20,301,672.70,776,2574.00,,,
13/05/2024,112,337.50,188,846.20,259,618.95,559,1802.65,,,
14/05/2024,75,225.70,174,749.20,247,518.20,496,1493.10,,,
15/05/2024,115,361.80,233,941.40,312,638.55,660,1941.75,,,
16/05/2024,104,311.70,185,775.00,239,610.55,528,1697.25,,,
17/05/2024,114,362.60,213,865.80,240,483.35,567,1711.75,,,
18/05/2024,150,455.10,289,1177.40,398,789.55,837,2422.05,,,
19/05/2024,186,566.00,314,1309.10,342,711.05,842,2586.15,,,
20/05/2024,102,303.30,228,954.60,287,574.10,617,1832.00,,,
24/05/2024,158,518.40,185,771.60,194,409.25,537,1699.25,,,
25/05/2024,195,591.20,277,1199.60,335,703.75,807,2494.55,,,
26/05/2024,181,542.60,258,1104.00,299,716.80,738,2363.40,,,
27/05/2024,114,336.80,191,837.30,241,550.10,546,1724.20,,,
28/05/2024,125,362.10,176,827.80,185,453.05,486,1642.95,,,
29/05/2024,127,381.40,232,1032.20,223,431.95,582,1845.55,,,
30/05/2024,129,394.30,202,880.20,275,588.75,606,1863.25,,,
31/05/2024,177,566.80,274,1227.00,302,633.25,753,2427.05,,,
01/06/2024,170,523.20,289,1226.60,337,670.40,796,2420.20,,,
02/06/2024,161,471.90,280,1242.30,335,731.45,776,2445.65,,,
03/06/2024,93,278.60,168,748.70,190,438.75,451,1466.05,,,
04/06/2024,120,331.20,135,606.90,180,393.75,435,1331.85,,,
05/06/2024,80,221.20,118,479.40,199,451.00,397,1151.60,,,
06/06/2024,96,287.30,169,746.70,188,427.85,453,1461.85,,,
07/06/2024,139,408.90,232,1003.70,255,583.50,626,1996.10,,,
08/06/2024,191,593.30,313,1287.60,428,802.00,932,2682.90,,,
09/06/2024,167,493.20,321,1359.80,419,823.95,907,2676.95,,,
10/06/2024,87,265.00,205,921.20,231,562.00,523,1748.20,,,
11/06/2024,105,308.20,158,707.30,206,492.85,469,1508.35,,,
12/06/2024,85,241.20,137,588.30,166,404.15,388,1233.65,,,
13/06/2024,80,244.60,153,669.30,184,421.80,417,1335.70,,,
14/06/2024,110,312.90,161,669.40,228,465.35,499,1447.65,,,
15/06/2024,137,398.20,259,1105.80,261,636.00,657,2140.00,,,
16/06/2024,159,468.90,282,1284.40,267,594.80,708,2348.10,,,
17/06/2024,103,322.10,173,793.50,175,414.40,451,1530.00,,,
18/06/2024,119,362.50,201,915.70,244,550.90,564,1829.10,,,
19/06/2024,83,242.10,156,669.40,223,524.35,462,1435.85,,,
20/06/2024,115,332.60,183,760.50,291,576.65,589,1669.75,,,
21/06/2024,127,392.00,184,777.60,177,416.55,488,1586.15,,,
22/06/2024,152,449.60,242,1105.60,312,681.85,706,2237.05,,,
23/06/2024,157,487.70,279,1288.80,246,479.95,682,2256.45,,,
24/06/2024,84,250.50,159,734.70,173,399.55,416,1384.75,,,
25/06/2024,87,254.20,135,549.50,179,412.95,401,1216.65,,,
26/06/2024,114,352.70,142,657.30,195,496.65,451,1506.65,,,
27/06/2024,103,301.90,170,731.40,197,425.30,470,1458.60,,,
28/06/2024,110,324.90,185,764.50,212,468.55,507,1557.95,,,
29/06/2024,116,367.10,289,1166.40,371,755.55,776,2289.05,,,
30/06/2024,143,444.30,258,1181.00,263,503.45,664,2128.75,,,
01/07/2024,104,304.50,166,729.30,145,353.15,415,1386.95,,,
02/07/2024,102,316.70,149,638.90,190,360.95,441,1316.55,,,
03/07/2024,98,282.30,144,658.60,158,360.90,400,1301.80,,,
04/07/2024,100,296.80,182,827.90,177,412.75,459,1537.45,,,
05/07/2024,104,318.20,180,818.60,145,310.75,429,1447.55,,,
06/07/2024,170,573.80,291,1249.20,417,1140.45,878,2963.45,,,
07/07/2024,127,366.80,245,1062.40,253,534.45,625,1963.65,,,
08/07/2024,110,322.50,211,922.90,208,431.80,529,1677.20,,,
09/07/2024,65,191.40,119,497.90,128,273.25,312,962.55,,,
10/07/2024,66,188.90,137,602.80,163,338.35,366,1130.05,,,
11/07/2024,109,319.60,135,610.90,126,256.50,370,1187.00,,,
12/07/2024,82,248.70,158,736.80,157,354.60,397,1340.10,,,
13/07/2024,142,417.80,214,907.40,222,459.95,578,1785.15,,,
14/07/2024,139,411.98,183,810.80,190,450.98,512,1673.76,,,
15/07/2024,84,255.00,192,851.80,179,368.20,455,1475.00,,,
16/07/2024,83,254.50,150,623.80,166,364.05,399,1242.35,,,
17/07/2024,77,260.90,153,624.70,180,362.30,410,1247.90,,,
18/07/2024,81,241.20,133,540.20,171,324.50,385,1105.90,,,
19/07/2024,95,290.50,126,563.40,142,351.20,363,1205.10,,,
20/07/2024,154,440.60,223,994.60,189,409.60,566,1844.80,,,
21/07/2024,124,370.90,232,1018.90,234,524.45,590,1914.25,,,
22/07/2024,107,320.20,171,738.60,115,253.45,393,1312.25,,,
23/07/2024,86,255.20,131,554.00,152,282.25,369,1091.45,,,
24/07/2024,77,227.20,146,628.80,149,322.50,372,1178.50,,,
25/07/2024,85,252.30,124,556.10,136,267.55,345,1075.95,,,
26/07/2024,81,242.60,119,485.60,127,269.55,327,997.75,,,
27/07/2024,119,334.20,160,650.80,135,301.00,414,1286.00,,,
28/07/2024,102,281.40,181,812.70,186,404.90,469,1499.00,,,
29/07/2024,73,217.70,109,416.40,142,266.85,324,900.95,,,
30/07/2024,100,283.70,128,555.30,124,277.10,352,1116.10,,,
31/07/2024,71,207.70,98,410.60,77,185.35,246,803.65,,,
01/08/2024,109,312.20,134,600.00,102,217.05,345,1129.25,,,
02/08/2024,58,176.40,140,592.60,122,238.70,320,1007.70,,,
03/08/2024,146,425.50,194,770.80,167,369.10,507,1565.40,,,
04/08/2024,108,312.40,128,548.90,140,319.00,376,1180.30,,,
05/08/2024,82,256.40,167,742.20,133,334.40,382,1333.00,,,
06/08/2024,97,289.70,116,505.00,113,256.95,326,1051.65,,,
07/08/2024,66,186.80,119,528.00,137,295.15,322,1009.95,,,
08/08/2024,96,285.80,152,672.20,109,238.00,357,1196.00,,,
09/08/2024,85,233.40,136,590.50,116,280.00,337,1103.90,,,
10/08/2024,119,349.20,177,759.30,170,394.20,466,1502.70,,,
11/08/2024,111,324.00,174,760.90,148,312.05,433,1396.95,,,
12/08/2024,65,192.20,125,501.30,111,259.55,301,953.05,,,
13/08/2024,69,204.60,126,529.50,152,325.05,347,1059.15,,,
14/08/2024,59,171.20,133,565.40,134,307.70,326,1044.30,,,
15/08/2024,108,317.00,180,692.60,198,445.45,486,1455.05,,,
16/08/2024,80,239.40,147,591.20,158,333.65,385,1164.25,,,
17/08/2024,118,336.10,174,758.60,190,388.45,482,1483.15,,,
18/08/2024,139,428.10,199,884.80,184,438.80,522,1751.70,,,
19/08/2024,101,300.50,150,658.50,155,351.10,406,1310.10,,,
20/08/2024,124,374.50,196,890.40,196,475.70,516,1740.60,,,
21/08/2024,108,327.40,183,805.10,183,387.25,474,1519.75,,,
22/08/2024,103,301.60,159,623.70,185,401.95,447,1327.25,,,
23/08/2024,111,334.10,147,710.70,112,252.15,370,1296.95,,,
24/08/2024,211,611.80,254,1083.50,201,400.30,666,2095.60,,,
25/08/2024,174,503.00,244,1049.70,263,562.05,681,2114.75,,,
26/08/2024,115,337.30,199,894.90,179,424.35,493,1656.55,,,
27/08/2024,90,262.70,165,722.60,157,310.70,412,1296.00,,,
28/08/2024,147,421.10,193,852.80,194,392.85,534,1666.75,,,
29/08/2024,134,408.20,205,816.20,227,486.35,566,1710.75,,,
30/08/2024,148,440.20,242,1004.90,206,479.25,596,1924.35,,,
31/08/2024,111,346.90,200,874.50,219,435.90,530,1657.30,,,
01/09/2024,124,372.00,195,858.50,233,518.75,552,1749.25,,,
02/09/2024,62,187.70,108,463.90,126,271.65,296,923.25,,,
03/09/2024,71,203.90,154,636.60,162,392.20,387,1232.70,,,
04/09/2024,87,250.10,143,584.80,201,427.75,431,1262.65,,,
05/09/2024,107,315.20,156,624.90,197,412.00,460,1352.10,,,
06/09/2024,88,275.80,177,696.90,203,438.35,468,1411.05,,,
07/09/2024,109,327.90,190,769.40,214,452.75,513,1550.05,,,
08/09/2024,141,418.20,171,731.30,227,467.25,539,1616.75,,,
09/09/2024,86,253.60,168,755.20,180,393.95,434,1402.75,,,
10/09/2024,79,228.10,124,491.90,202,409.40,405,1129.40,,,
11/09/2024,86,247.10,142,573.90,177,410.50,405,1231.50,,,
12/09/2024,94,298.20,147,619.00,216,464.45,457,1381.65,,,
13/09/2024,114,360.80,183,821.90,205,443.65,502,1626.35,,,
14/09/2024,122,376.50,249,1048.10,303,633.15,674,2057.75,,,
15/09/2024,165,473.10,273,1203.90,329,750.70,767,2427.70,,,
16/09/2024,87,282.20,162,664.40,207,474.75,456,1421.35,,,
17/09/2024,73,215.00,155,682.10,207,407.75,435,1304.85,,,
18/09/2024,69,206.00,136,585.60,166,363.90,371,1155.50,,,
19/09/2024,96,291.30,165,689.80,230,485.90,491,1467.00,,,
20/09/2024,111,338.90,203,908.20,248,516.15,562,1763.25,,,
21/09/2024,149,452.60,240,1006.30,282,619.35,671,2078.25,,,
